Employee_ID,Attrition_Status,Attrition_Date
E19922,Yes,2025-01-26
E19923,No,
E19924,No,
E19925,No,
E19926,No,
E19927,No,
E19928,No,
E19929,No,
E19930,No,
E19931,No,
E19932,No,
E19933,Yes,2024-02-10
E19934,No,
E19935,No,
E19936,No,
E19937,No,
E19938,No,
E19939,Yes,2023-09-12
E19940,No,
E19941,No,
E19942,No,
E19943,No,
E19944,No,
E19945,Yes,2023-06-29
E19946,No,
E19947,No,
E19948,No,
E19949,No,
E19950,No,
E19951,No,
E19952,Yes,2023-03-28
E19953,Yes,2024-07-01
E19954,Yes,2023-04-07
E19955,No,
E19956,Yes,2023-05-10
E19957,No,
E19958,No,
E19959,No,
E19960,No,
E19961,No,
E19962,No,
E19963,No,
E19964,No,
E19965,No,
E19966,Yes,2025-01-14
E19967,No,
E19968,No,
E19969,No,
E19970,No,
E19971,No,
E19972,No,
E19973,No,
E19974,No,
E19975,No,
E19976,No,
E19977,No,
E19978,No,
E19979,No,
E19980,Yes,2023-05-29
E19981,Yes,2024-10-10
E19982,No,
E19983,No,
E19984,Yes,2024-05-20
E19985,No,
E19986,No,
E19987,No,
E19988,No,
E19989,No,
E19990,No,
E19991,No,
E19992,No,
E19993,No,
E19994,No,
E19995,No,
E19996,No,
E19997,No,
E19998,No,
E19999,No,
E20000,No,
