employee_idx,attrition_probability,risk_tier,cluster,cluster_persona,base_salary,expected_attrition_cost
4812,0.05801172837711679,Low,1,Stable Performer,171647.0,14936.308711120448
4813,0.3533657919161927,Medium,3,Underpaid High Performer,51490.0,27292.206938647145
4814,0.23701363508714401,Low,0,Disengaged Mid-Tenure,133723.0,47541.261487137235
4815,0.24075382378729782,Low,2,Burnt-Out Overachiever,49525.0,17884.999684598886
4816,0.6056282581639797,Medium,0,Disengaged Mid-Tenure,44266.0,40213.11071383009
4817,0.03851809487316908,Low,1,Stable Performer,127135.0,7345.496987550527
4818,0.06065583846893676,Low,1,Stable Performer,116829.0,10629.54142873112
4819,0.023731665693902972,Low,1,Stable Performer,134213.0,4777.6470716636995
4820,0.8528023803462051,High,0,Disengaged Mid-Tenure,70069.0,89632.51498271737
4821,0.15139857333340428,Low,1,Stable Performer,70327.0,15971.111200227484
4822,0.11310430370058293,Low,0,Disengaged Mid-Tenure,70360.0,11937.028212559522
4823,0.21975686009042253,Low,0,Disengaged Mid-Tenure,88482.0,29166.78974178115
4824,0.04739178869730372,Low,3,Underpaid High Performer,69662.0,4952.110176347357
4825,0.10257624528011426,Low,1,Stable Performer,193320.0,29745.059606327533
4826,0.09194419300778021,Low,1,Stable Performer,89492.0,12342.4045809784
4827,0.052336467404595306,Low,1,Stable Performer,193475.0,15188.697046656116
4828,0.7066195423075647,High,2,Burnt-Out Overachiever,70274.0,74485.47257418271
4829,0.3513584794360582,Medium,3,Underpaid High Performer,68684.0,36199.058702379334
4830,0.43267793155115875,Medium,0,Disengaged Mid-Tenure,135831.0,88156.61418078816
4831,0.06220679080103114,Low,1,Stable Performer,73690.0,6876.027621191977
4832,0.11454805981597772,Low,2,Burnt-Out Overachiever,93410.0,16049.90140111572
4833,0.10358176208308362,Low,2,Burnt-Out Overachiever,138442.0,21510.099459459394
4834,0.2554760920990536,Low,3,Underpaid High Performer,75201.0,28818.086402911395
4835,0.06718971355698009,Low,1,Stable Performer,188587.0,19006.659765855304
4836,0.03822568941893833,Low,1,Stable Performer,88806.0,5092.005861807356
4837,0.14549073549173255,Low,0,Disengaged Mid-Tenure,81055.0,17689.12734792357
4838,0.2987939696169217,Low,1,Stable Performer,109328.0,48999.82066541822
4839,0.12552820158403297,Low,1,Stable Performer,107937.0,20323.70624156365
4840,0.9261074156132514,High,0,Disengaged Mid-Tenure,48196.0,66952.0095043444
4841,0.33407180919072077,Low,0,Disengaged Mid-Tenure,88250.0,44222.75574162166
4842,0.3395124647194424,Low,0,Disengaged Mid-Tenure,107619.0,54806.98791096251
4843,0.036974179094682286,Low,1,Stable Performer,198957.0,11034.407625211055
4844,0.5689140520572985,Medium,0,Disengaged Mid-Tenure,117432.0,100213.07244178902
4845,0.034152350690009194,Low,1,Stable Performer,102157.0,5233.352534158904
4846,0.33406188747147536,Low,0,Disengaged Mid-Tenure,100574.0,50396.91040583424
4847,0.07944992215904952,Low,1,Stable Performer,156392.0,18637.99833944711
4848,0.05566028479038103,Low,1,Stable Performer,139943.0,11683.900851630438
4849,0.03708159216237684,Low,1,Stable Performer,196004.0,10902.210585291765
4850,0.9359251972909318,High,0,Disengaged Mid-Tenure,50138.0,70388.12631265911
4851,0.041935563523805,Low,1,Stable Performer,57689.0,3628.83108618718
4852,0.03636709326496986,Low,1,Stable Performer,85959.0,4689.118454945316
4853,0.1514079099822046,Low,1,Stable Performer,93704.0,21281.29019545875
4854,0.07320979730273407,Low,1,Stable Performer,111864.0,12284.311148209565
4855,0.06597377644108202,Low,1,Stable Performer,138990.0,13754.542781318984
4856,0.12754051721902496,Low,2,Burnt-Out Overachiever,165861.0,31730.996589697046
4857,0.4305375467071281,Medium,2,Burnt-Out Overachiever,108091.0,69805.85094168028
4858,0.552410841326126,Medium,0,Disengaged Mid-Tenure,76305.0,63227.56387108506
4859,0.09354258076582499,Low,1,Stable Performer,99858.0,14011.462545170627
4860,0.03772903858160716,Low,1,Stable Performer,149175.0,8442.343995616871
4861,0.07293244187263288,Low,1,Stable Performer,107224.0,11730.162221026783
4862,0.10537794666007123,Low,1,Stable Performer,110355.0,17443.47495550824
4863,0.17151063341327735,Low,1,Stable Performer,146581.0,37710.300234527414
4864,0.3045239289358495,Low,1,Stable Performer,97360.0,44472.67458179146
4865,0.17661037310907918,Low,0,Disengaged Mid-Tenure,88314.0,23395.75273613283
4866,0.6314300750199973,Medium,0,Disengaged Mid-Tenure,75135.0,71163.74802994124
4867,0.6477466674287855,Medium,0,Disengaged Mid-Tenure,108740.0,105653.9589243092
4868,0.1316607601024474,Low,1,Stable Performer,172890.0,34144.243221168195
4869,0.5988366356336903,Medium,0,Disengaged Mid-Tenure,121186.0,108855.92478885659
4870,0.08784433535201186,Low,1,Stable Performer,90062.0,11867.154795709339
4871,0.07101986882928309,Low,1,Stable Performer,152063.0,16199.24147068091
4872,0.030220210567321718,Low,1,Stable Performer,192495.0,8725.859149734892
4873,0.0989390096939751,Low,1,Stable Performer,77734.0,11536.38746932719
4874,0.14245445547129665,Low,2,Burnt-Out Overachiever,76370.0,16318.870146514388
4875,0.14525949374630168,Low,1,Stable Performer,136896.0,29828.16548384057
4876,0.0768703830815609,Low,1,Stable Performer,132715.0,15302.779336004032
4877,0.8290241395879946,High,2,Burnt-Out Overachiever,66270.0,82409.1445957446
4878,0.3058862946702408,Low,0,Disengaged Mid-Tenure,70361.0,32283.698368939222
4879,0.03959693374894987,Low,1,Stable Performer,99360.0,5901.527005943489
4880,0.08429190087324183,Low,2,Burnt-Out Overachiever,143367.0,18127.01542874109
4881,0.3683560359270441,Medium,0,Disengaged Mid-Tenure,55466.0,30646.85383309414
4882,0.13291359132526884,Low,1,Stable Performer,117512.0,23428.41291572249
4883,0.3039998482371022,Low,1,Stable Performer,100476.0,45817.03312720662
4884,0.054580062360116526,Low,1,Stable Performer,159361.0,13046.899976655794
4885,0.02833998193164522,Low,1,Stable Performer,173279.0,7366.085593700328
4886,0.6853304805407285,High,0,Disengaged Mid-Tenure,104484.0,107409.10489322622
4887,0.34009305817269153,Low,0,Disengaged Mid-Tenure,74369.0,37938.570964867344
4888,0.06744189688641028,Low,1,Stable Performer,176391.0,17844.215450536194
4889,0.08977580785783633,Low,1,Stable Performer,115102.0,15500.062554079015
4890,0.6632503156637123,High,0,Disengaged Mid-Tenure,182167.0,181233.48038026722
4891,0.03811184211796637,Low,1,Stable Performer,131678.0,7527.736719614364
4892,0.0566714074558325,Low,1,Stable Performer,132354.0,11251.03119361388
4893,0.7218620390204751,High,0,Disengaged Mid-Tenure,110218.0,119343.28532513809
4894,0.7809883433564851,High,0,Disengaged Mid-Tenure,72948.0,85457.30650675332
4895,0.468505804873375,Medium,1,Stable Performer,118904.0,83560.82133399567
4896,0.14649181574930492,Low,1,Stable Performer,112528.0,24726.646563956678
4897,0.8898865056376385,High,0,Disengaged Mid-Tenure,74972.0,100074.85665099755
4898,0.3854648542468531,Medium,0,Disengaged Mid-Tenure,167663.0,96942.2907863852
4899,0.24279777050600593,Low,0,Disengaged Mid-Tenure,70146.0,25546.938614871437
4900,0.05016469061200049,Low,1,Stable Performer,195922.0,14742.54977112654
4901,0.030052813638075916,Low,3,Underpaid High Performer,79986.0,3605.7065274827105
4902,0.17929812963006378,Low,1,Stable Performer,179991.0,48408.07447536721
4903,0.07538109923464961,Low,1,Stable Performer,96808.0,10946.24018206194
4904,0.4322822408760973,Medium,0,Disengaged Mid-Tenure,111335.0,72192.21493191044
4905,0.06438320639928796,Low,2,Burnt-Out Overachiever,184949.0,17861.414460512864
4906,0.16582925732016765,Low,0,Disengaged Mid-Tenure,62817.0,15625.344685621458
4907,0.13531931257910873,Low,1,Stable Performer,160967.0,32672.915681882092
4908,0.33364823694223206,Low,0,Disengaged Mid-Tenure,93548.0,46818.18790420789
4909,0.3217326874021028,Low,3,Underpaid High Performer,73709.0,35571.89198358239
4910,0.05555514830355505,Low,1,Stable Performer,96763.0,8063.524222945346
4911,0.067126544907517,Low,1,Stable Performer,125509.0,12637.478287196327
4912,0.08443958987007176,Low,3,Underpaid High Performer,79690.0,10093.486375119028
4913,0.08573862222237952,Low,1,Stable Performer,150059.0,19298.77786810207
4914,0.17348690078598583,Low,1,Stable Performer,101358.0,26376.42793479893
4915,0.49802303785629476,Medium,0,Disengaged Mid-Tenure,51407.0,38402.80546061782
4916,0.4819534768406928,Medium,0,Disengaged Mid-Tenure,84444.0,61047.11909750319
4917,0.2351209110239024,Low,1,Stable Performer,150723.0,53157.19360838346
4918,0.1103983479839724,Low,1,Stable Performer,92294.0,15283.657693249123
4919,0.03493711651190914,Low,1,Stable Performer,145656.0,7633.200963987956
4920,0.47945446808619285,Medium,0,Disengaged Mid-Tenure,53879.0,38748.79092902398
4921,0.11939731019969886,Low,1,Stable Performer,153444.0,27481.201299423887
4922,0.44292346534741767,Medium,2,Burnt-Out Overachiever,185062.0,122952.4535161857
4923,0.054510804286607525,Low,1,Stable Performer,119474.0,9768.935747007221
4924,0.04053485628240492,Low,1,Stable Performer,114309.0,6950.248330178136
4925,0.4486337760542054,Medium,0,Disengaged Mid-Tenure,86461.0,58183.98736713398
4926,0.29237010469496016,Low,2,Burnt-Out Overachiever,101181.0,44373.449344711145
4927,0.3699604757321946,Medium,0,Disengaged Mid-Tenure,80994.0,44946.868157180055
4928,0.05448497604324974,Low,1,Stable Performer,117321.0,9588.347811555155
4929,0.2002807843768415,Low,0,Disengaged Mid-Tenure,92509.0,27791.662622875843
4930,0.06412139492249558,Low,1,Stable Performer,101391.0,9751.998528880124
4931,0.4154257624650815,Medium,0,Disengaged Mid-Tenure,73409.0,45743.98469519875
4932,0.7569760031897155,High,0,Disengaged Mid-Tenure,43813.0,49748.0844416265
4933,0.2908241084369434,Low,0,Disengaged Mid-Tenure,68157.0,29732.548138105125
4934,0.18237298713745123,Low,2,Burnt-Out Overachiever,81861.0,22393.85265008834
4935,0.2582410733625109,Low,0,Disengaged Mid-Tenure,87017.0,33707.045221178414
4936,0.8548296789459153,High,0,Disengaged Mid-Tenure,44885.0,57553.54520923112
4937,0.03636385228828176,Low,1,Stable Performer,146045.0,7966.138211163165
4938,0.20906194612128046,Low,1,Stable Performer,97933.0,30711.09535424304
4939,0.17609583830473832,Low,2,Burnt-Out Overachiever,119050.0,31446.314325268646
4940,0.05747912714141038,Low,1,Stable Performer,97468.0,8403.563346328481
4941,0.12735413309355928,Low,2,Burnt-Out Overachiever,78356.0,14968.440679018397
4942,0.42369624315715154,Medium,2,Burnt-Out Overachiever,98479.0,62587.77349480969
4943,0.5237497543322419,Medium,0,Disengaged Mid-Tenure,85406.0,67097.05727774918
4944,0.4178775143169236,Medium,0,Disengaged Mid-Tenure,71284.0,44681.971095851375
4945,0.49108538287743125,Medium,0,Disengaged Mid-Tenure,122342.0,90120.55186798604
4946,0.04970336855643998,Low,1,Stable Performer,193150.0,14400.308455014574
4947,0.03473879790915043,Low,1,Stable Performer,124331.0,6478.664224263874
4948,0.37907132208957056,Medium,0,Disengaged Mid-Tenure,172800.0,98255.2866856167
4949,0.04839227120886412,Low,1,Stable Performer,90637.0,6579.195428336726
4950,0.5071624511047518,Medium,0,Disengaged Mid-Tenure,67148.0,51082.416400172806
4951,0.06440547799362198,Low,1,Stable Performer,202197.0,19533.891650814574
4952,0.08890496695439176,Low,1,Stable Performer,68005.0,9068.973416600118
4953,0.7952075048709174,High,0,Disengaged Mid-Tenure,68290.0,81457.08076145242
4954,0.14206803900867834,Low,2,Burnt-Out Overachiever,112758.0,24028.96191381083
4955,0.26464110419819215,Low,0,Disengaged Mid-Tenure,105770.0,41986.634386564176
4956,0.2324281589835941,Low,1,Stable Performer,91430.0,31876.35986380501
4957,0.16357004882899392,Low,1,Stable Performer,82086.0,20140.216542265192
4958,0.08935174651474086,Low,2,Burnt-Out Overachiever,205408.0,27530.345322149835
4959,0.05108565673967645,Low,1,Stable Performer,117410.0,8996.950436708119
4960,0.021972420114687773,Low,3,Underpaid High Performer,71617.0,2360.398217030391
4961,0.05174165536344909,Low,1,Stable Performer,134808.0,10462.783614353766
4962,0.0504645969765321,Low,1,Stable Performer,149350.0,11305.331337667603
4963,0.10420203491820752,Low,1,Stable Performer,80547.0,12589.741959835292
4964,0.23218600961038113,Low,3,Underpaid High Performer,63583.0,22144.624573585297
4965,0.1328735018686224,Low,1,Stable Performer,180789.0,36033.101293989566
4966,0.3263966333632486,Low,2,Burnt-Out Overachiever,70500.0,34516.44397816354
4967,0.09991173257453538,Low,1,Stable Performer,110032.0,16490.231637961915
4968,0.9128222993727215,High,0,Disengaged Mid-Tenure,58071.0,79512.75562030997
4969,0.03524987166014091,Low,1,Stable Performer,114254.0,6041.158254986609
4970,0.11469343550173303,Low,2,Burnt-Out Overachiever,92865.0,15976.508831802656
4971,0.915556768049064,High,0,Disengaged Mid-Tenure,62438.0,85748.30022517119
4972,0.04342364276411137,Low,3,Underpaid High Performer,87515.0,5700.33014475181
4973,0.028255620335825293,Low,1,Stable Performer,91231.0,3866.682748286516
4974,0.4307599001158919,Medium,2,Burnt-Out Overachiever,150374.0,97162.6338300407
4975,0.15871622753492243,Low,1,Stable Performer,107943.0,25698.458623203198
4976,0.13529635929332315,Low,1,Stable Performer,85945.0,17442.068399196985
4977,0.0638426805902577,Low,1,Stable Performer,194478.0,18623.995253748206
4978,0.625508845260437,Medium,0,Disengaged Mid-Tenure,103278.0,96901.95378121112
4979,0.02662453130644545,Low,1,Stable Performer,168487.0,6728.831109343611
4980,0.250935882380329,Low,0,Disengaged Mid-Tenure,86706.0,32636.469926503207
4981,0.09595517319568682,Low,1,Stable Performer,88269.0,12704.80077421512
4982,0.048232302177261925,Low,1,Stable Performer,133529.0,9660.616616141411
4983,0.049724047618669075,Low,1,Stable Performer,118872.0,8866.195482789646
4984,0.08650343425550408,Low,1,Stable Performer,121642.0,15783.676124562042
4985,0.03450268758695687,Low,1,Stable Performer,99264.0,5137.31217094753
4986,0.07067342235367956,Low,1,Stable Performer,109117.0,11567.507740449679
4987,0.03362455224140214,Low,1,Stable Performer,134876.0,6802.717662167033
4988,0.4196330254629241,Medium,2,Burnt-Out Overachiever,73920.0,46528.90986332902
4989,0.09073504411059924,Low,1,Stable Performer,99440.0,13534.039179536983
4990,0.5346311550698192,Medium,0,Disengaged Mid-Tenure,51643.0,41414.93511190601
4991,0.1106093422220978,Low,1,Stable Performer,153081.0,25398.28307505143
4992,0.17102677494385257,Low,1,Stable Performer,151171.0,38781.432892555706
4993,0.061275903213269485,Low,1,Stable Performer,156624.0,14395.91559731268
4994,0.23667387169002163,Low,1,Stable Performer,275557.0,97825.71309193094
4995,0.32005347416571545,Low,0,Disengaged Mid-Tenure,85734.0,41159.196831185174
4996,0.17313343353905344,Low,1,Stable Performer,262179.0,68087.92570775324
4997,0.6099534250537054,Medium,0,Disengaged Mid-Tenure,72732.0,66544.69876650916
4998,0.03819698063137241,Low,1,Stable Performer,149796.0,8582.632365985593
4999,0.06503838579404829,Low,1,Stable Performer,128571.0,12543.075449889873
5000,0.5163273947525759,Medium,2,Burnt-Out Overachiever,65547.0,50765.56761577064
5001,0.06206276836881207,Low,3,Underpaid High Performer,67476.0,6281.621037680945
5002,0.05703230041679087,Low,1,Stable Performer,100985.0,8639.110286384439
5003,0.604071898241593,Medium,0,Disengaged Mid-Tenure,74136.0,67175.21137205811
5004,0.18759944340631446,Low,1,Stable Performer,150168.0,42257.14982615915
5005,0.05378883977166475,Low,1,Stable Performer,142053.0,11461.29908412644
5006,0.13203448128446618,Low,1,Stable Performer,176822.0,35019.90157452282
5007,0.0364851425406369,Low,1,Stable Performer,202609.0,11088.327367523852
5008,0.051496483524797375,Low,1,Stable Performer,140430.0,10847.476772080943
5009,0.07902806715982084,Low,1,Stable Performer,79947.0,9477.085327839295
5010,0.15625729874954256,Low,1,Stable Performer,207325.0,48594.06669487336
5011,0.13586169892551392,Low,1,Stable Performer,109715.0,22359.09944641914
5012,0.057925599946357875,Low,3,Underpaid High Performer,75706.0,6577.973204308454
5013,0.147283307710206,Low,0,Disengaged Mid-Tenure,78086.0,17251.146548788718
5014,0.036474788956141015,Low,1,Stable Performer,187056.0,10234.242184469871
5015,0.04502814914220154,Low,1,Stable Performer,186439.0,12592.504646884368
5016,0.05826963760183489,Low,1,Stable Performer,175378.0,15328.818755001897
5017,0.6455877115341747,Medium,0,Disengaged Mid-Tenure,81470.0,78894.04628803382
5018,0.31765978770240766,Low,0,Disengaged Mid-Tenure,81173.0,38678.096920751304
5019,0.6012363501389625,Medium,0,Disengaged Mid-Tenure,120826.0,108967.47486283543
5020,0.33728974218337726,Low,0,Disengaged Mid-Tenure,86700.0,43864.53097094821
5021,0.07527467694868312,Low,1,Stable Performer,82631.0,9330.032746419953
5022,0.16639973413545897,Low,0,Disengaged Mid-Tenure,107628.0,26863.905878296766
5023,0.1790848248867937,Low,1,Stable Performer,118290.0,31775.91590378824
5024,0.28040522425447184,Low,0,Disengaged Mid-Tenure,81213.0,34158.82421606763
5025,0.05843620470667415,Low,3,Underpaid High Performer,85690.0,7511.097571972362
5026,0.307165602246816,Low,0,Disengaged Mid-Tenure,85412.0,39353.44262865757
5027,0.29226472530331393,Low,1,Stable Performer,82462.0,36151.10066694281
5028,0.09091918300460801,Low,1,Stable Performer,79875.0,10893.254613739597
5029,0.033592463106919414,Low,1,Stable Performer,114489.0,5768.951262972145
5030,0.04404235286211938,Low,1,Stable Performer,91067.0,6016.207422141939
5031,0.04654212519964551,Low,3,Underpaid High Performer,86977.0,6072.141635234351
5032,0.21930514243507468,Low,0,Disengaged Mid-Tenure,114745.0,37746.25285306897
5033,0.30391089790851883,Low,1,Stable Performer,111341.0,50756.61492604859
5034,0.030320584601772536,Low,1,Stable Performer,138380.0,6293.643745789926
5035,0.062252599843158556,Low,1,Stable Performer,90773.0,8476.282868344548
5036,0.2356816598035729,Low,0,Disengaged Mid-Tenure,99050.0,35016.402605315845
5037,0.94095992950648,High,0,Disengaged Mid-Tenure,74460.0,105095.81452657875
5038,0.09652317942112539,Low,0,Disengaged Mid-Tenure,61953.0,8969.850802015471
5039,0.4383145012774845,Medium,0,Disengaged Mid-Tenure,83964.0,55203.95817789406
5040,0.03619185715853276,Low,1,Stable Performer,107378.0,5829.313856953396
